ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,DEALSIZE
10283,42,100,13,5316.36,1,3,8,2004,Ships,122,Medium
10293,21,100,2,2941.89,1,3,9,2004,Ships,122,Small
10306,29,100,7,3207.4,1,4,10,2004,Ships,122,Medium
10315,35,100,6,4215.05,1,4,10,2004,Ships,122,Medium
10326,41,100,4,4333.29,1,4,11,2004,Ships,122,Medium
10337,29,71.97,4,2087.13,1,4,11,2004,Ships,122,Small
10350,34,50.33,7,1711.22,1,4,12,2004,Ships,122,Small
10372,37,100,8,3910.53,1,1,1,2005,Ships,122,Medium
10384,28,80.54,3,2255.12,1,1,2,2005,Ships,122,Small
10396,49,100,6,5720.75,1,1,3,2005,Ships,122,Medium
10101,46,53.76,2,2472.96,1,1,1,2003,Vintage Cars,44,Small
10110,39,44.35,2,1729.65,1,1,3,2003,Vintage Cars,44,Small
10124,22,45.25,1,995.5,1,2,5,2003,Vintage Cars,44,Small
10149,49,49.28,6,2414.72,1,3,9,2003,Vintage Cars,44,Small
10162,43,36.29,4,1560.47,1,4,10,2003,Vintage Cars,44,Small
10173,27,41.22,8,1112.94,1,4,11,2003,Vintage Cars,44,Small
10182,31,36.74,5,1138.94,1,4,11,2003,Vintage Cars,44,Small
10193,20,50.62,9,1012.4,1,4,11,2003,Vintage Cars,44,Small
10205,24,38.08,4,913.92,1,4,12,2003,Vintage Cars,44,Small
10214,49,47.94,2,2349.06,1,1,1,2004,Vintage Cars,44,Small
10227,24,48.38,5,1161.12,1,1,3,2004,Vintage Cars,44,Small
10244,39,45.25,9,1764.75,1,2,4,2004,Vintage Cars,44,Small
10255,37,45.7,2,1690.9,1,2,6,2004,Vintage Cars,44,Small
10280,45,47.49,11,2137.05,1,3,8,2004,Vintage Cars,44,Small
10289,45,48.38,4,2177.1,1,3,9,2004,Vintage Cars,44,Small
10304,44,39.42,15,1734.48,1,4,10,2004,Vintage Cars,44,Small
10312,23,37.63,12,865.49,1,4,10,2004,Vintage Cars,44,Small
10322,30,100,4,3500.1,1,4,11,2004,Vintage Cars,44,Medium
10332,26,85.52,10,2223.52,1,4,11,2004,Vintage Cars,44,Small
10345,43,53.76,1,2311.68,1,4,11,2004,Vintage Cars,44,Small
10356,26,31.86,7,828.36,1,4,12,2004,Vintage Cars,44,Small
10380,27,68.35,5,1845.45,1,1,2,2005,Vintage Cars,44,Small
10391,24,100,1,4042.08,1,1,3,2005,Vintage Cars,44,Medium
10103,36,100,1,3680.28,1,1,1,2003,Trucks and Buses,127,Medium
10114,21,100,5,2925.09,1,2,4,2003,Trucks and Buses,127,Small
10126,27,100,1,3415.77,1,2,5,2003,Trucks and Buses,127,Medium
10140,47,100,1,5105.14,1,3,7,2003,Trucks and Buses,127,Medium
10151,42,100,8,5098.8,1,3,9,2003,Trucks and Buses,127,Medium
10165,32,100,17,4661.76,1,4,10,2003,Trucks and Buses,127,Medium
10175,28,100,6,2969.96,1,4,11,2003,Trucks and Buses,127,Small
10184,24,100,11,3496.32,1,4,11,2003,Trucks and Buses,127,Medium
10194,49,100,1,5760.93,1,4,11,2003,Trucks and Buses,127,Medium
10207,46,100,12,6819.04,1,4,12,2003,Trucks and Buses,127,Medium
10217,28,100,1,3148.88,1,1,2,2004,Trucks and Buses,127,Medium
10229,48,100,6,5704.32,1,1,3,2004,Trucks and Buses,127,Medium
10246,29,100,10,3520.6,1,2,5,2004,Trucks and Buses,127,Medium
10259,47,100,9,5285.62,1,2,6,2004,Trucks and Buses,127,Medium
10271,43,100,10,5605.05,1,3,7,2004,Trucks and Buses,127,Medium
10281,25,100,6,2779.5,1,3,8,2004,Trucks and Buses,127,Small
10291,48,100,1,5398.08,1,3,9,2004,Trucks and Buses,127,Medium
10305,24,100,10,3189.6,1,4,10,2004,Trucks and Buses,127,Medium
10313,42,100,4,5581.8,1,4,10,2004,Trucks and Buses,127,Medium
10324,31,100,2,3820.44,1,4,11,2004,Trucks and Buses,127,Medium
10348,37,100,1,5981.42,1,4,11,2004,Trucks and Buses,127,Medium
10358,41,100,7,5684.65,1,4,12,2004,Trucks and Buses,127,Medium
10371,20,100,5,3449.4,1,1,1,2005,Trucks and Buses,127,Medium
10382,20,100,3,2654.4,1,1,2,2005,Trucks and Buses,127,Small
10412,70,100,10,8498,1,2,5,2005,Trucks and Buses,127,Large
10108,35,58.87,15,2060.45,1,1,3,2003,Motorcycles,69,Small
10121,32,76.88,2,2460.16,1,2,5,2003,Motorcycles,69,Small
10135,29,61.64,16,1787.56,1,3,7,2003,Motorcycles,69,Small
10145,27,60.95,3,1645.65,1,3,8,2003,Motorcycles,69,Small
10159,27,80.34,11,2169.18,1,4,10,2003,Motorcycles,69,Small
10169,38,74.11,11,2816.18,1,4,11,2003,Motorcycles,69,Small
10180,35,72.03,6,2521.05,1,4,11,2003,Motorcycles,69,Small
10190,42,76.19,3,3199.98,1,4,11,2003,Motorcycles,69,Medium
10211,21,63.72,11,1338.12,1,1,1,2004,Motorcycles,69,Small
10224,37,80.34,4,2972.58,1,1,2,2004,Motorcycles,69,Small
10237,26,79.65,4,2070.9,1,2,4,2004,Motorcycles,69,Small
10252,47,65.8,8,3092.6,1,2,5,2004,Motorcycles,69,Medium
10264,37,65.1,6,2408.7,1,2,6,2004,Motorcycles,69,Small
10276,46,75.49,12,3472.54,1,3,8,2004,Motorcycles,69,Medium
10285,38,59.56,3,2263.28,1,3,8,2004,Motorcycles,69,Small
10299,33,66.49,6,2194.17,1,3,9,2004,Motorcycles,69,Small
10309,24,56.1,2,1346.4,1,4,10,2004,Motorcycles,69,Small
10319,31,81.73,7,2533.63,1,4,11,2004,Motorcycles,69,Small
10330,42,81.03,1,3403.26,1,4,11,2004,Motorcycles,69,Medium
10341,32,100,6,3307.2,1,4,11,2004,Motorcycles,69,Medium
10355,41,70.65,3,2896.65,1,4,12,2004,Motorcycles,69,Small
10363,43,61.23,14,2632.89,1,1,1,2005,Motorcycles,69,Small
10375,20,100,14,2046,1,1,2,2005,Motorcycles,69,Small
10390,35,65.13,4,2279.55,1,1,3,2005,Motorcycles,69,Small
10403,27,79.65,4,2150.55,1,2,4,2005,Motorcycles,69,Small
10110,43,78.15,11,3360.45,1,1,3,2003,Classic Cars,90,Medium
10124,32,72.7,10,2326.4,1,2,5,2003,Classic Cars,90,Small
10148,21,73.6,4,1545.6,1,3,9,2003,Classic Cars,90,Small
10161,20,100,3,2144.6,1,4,10,2003,Classic Cars,90,Small
10172,22,74.51,1,1639.22,1,4,11,2003,Classic Cars,90,Small
10182,36,73.6,14,2649.6,1,4,11,2003,Classic Cars,90,Small
10192,46,83.6,2,3845.6,1,4,11,2003,Classic Cars,90,Medium
10204,47,96.32,8,4527.04,1,4,12,2003,Classic Cars,90,Medium
10212,45,88.14,1,3966.3,1,1,1,2004,Classic Cars,90,Medium
10227,47,88.14,14,4142.58,1,1,3,2004,Classic Cars,90,Medium
10241,47,94.5,6,4441.5,1,2,4,2004,Classic Cars,90,Medium
10267,38,87.24,3,3315.12,1,3,7,2004,Classic Cars,90,Medium
10279,49,79.97,3,3918.53,1,3,8,2004,Classic Cars,90,Medium
10288,35,80.87,9,2830.45,1,3,9,2004,Classic Cars,90,Small
10302,49,100,5,5298.86,1,4,10,2003,Classic Cars,90,Medium
10311,28,93.6,4,2620.8,1,4,10,2004,Classic Cars,90,Small
10321,30,72.7,1,2181,1,4,11,2004,Classic Cars,90,Small
10332,39,86.72,7,3382.08,1,4,11,2004,Classic Cars,90,Medium
10346,25,100,1,2876.75,1,4,11,2004,Classic Cars,90,Small
10368,40,100,2,4107.2,1,1,1,2005,Classic Cars,90,Medium
10380,36,37.5,6,1350,1,1,2,2005,Classic Cars,90,Small
10104,44,39.6,10,1742.4,1,1,1,2003,Classic Cars,35,Small
10114,24,30.06,1,721.44,1,2,4,2003,Classic Cars,35,Small
10127,39,38.19,12,1489.41,1,2,6,2003,Classic Cars,35,Small
10141,21,42.43,6,891.03,1,3,8,2003,Classic Cars,35,Small
10151,30,40.31,4,1209.3,1,3,9,2003,Classic Cars,35,Small
10165,27,31.82,13,859.14,1,4,10,2003,Classic Cars,35,Small
10175,37,31.12,2,1151.44,1,4,11,2003,Classic Cars,35,Small
10184,42,31.82,7,1336.44,1,4,11,2003,Classic Cars,35,Small
10195,32,28.29,7,905.28,1,4,11,2003,Classic Cars,35,Small
10207,42,29.7,8,1247.4,1,4,12,2003,Classic Cars,35,Small
10219,21,40.31,3,846.51,1,1,2,2004,Classic Cars,35,Small
10229,33,32.88,2,1085.04,1,1,3,2004,Classic Cars,35,Small
10246,49,36.07,6,1767.43,1,2,5,2004,Classic Cars,35,Small
10259,31,33.24,5,1030.44,1,2,6,2004,Classic Cars,35,Small
10271,38,41.72,6,1585.36,1,3,7,2004,Classic Cars,35,Small
10281,20,40.66,2,813.2,1,3,8,2004,Classic Cars,35,Small
10292,39,30.06,9,1172.34,1,3,9,2004,Classic Cars,35,Small
10305,48,31.47,6,1510.56,1,4,10,2004,Classic Cars,35,Small
10314,39,37.13,15,1448.07,1,4,10,2004,Classic Cars,35,Small
10324,30,100,9,3338.1,1,4,11,2004,Classic Cars,35,Medium
10335,33,37.13,2,1225.29,1,4,11,2004,Classic Cars,35,Small
10349,36,37.13,3,1336.68,1,4,12,2004,Classic Cars,35,Small
10358,36,82.94,4,2985.84,1,4,12,2004,Classic Cars,35,Small
10371,45,100,8,5545.8,1,1,1,2005,Classic Cars,35,Medium
10383,40,100,3,6089.6,1,1,2,2005,Classic Cars,35,Medium
10394,46,38.9,6,1789.4,1,1,3,2005,Classic Cars,35,Small
10412,30,36.07,6,1082.1,1,2,5,2005,Classic Cars,35,Small
10106,49,74.68,13,3659.32,1,1,2,2003,Planes,68,Medium
10119,41,59.6,4,2443.6,1,2,4,2003,Planes,68,Small
10131,35,67.14,5,2349.9,1,2,6,2003,Planes,68,Small
10143,27,60.97,8,1646.19,1,3,8,2003,Planes,68,Small
10155,23,72.62,6,1670.26,1,4,10,2003,Planes,68,Small
10167,21,69.88,2,1467.48,0,4,10,2003,Planes,68,Small
10178,34,80.84,5,2748.56,1,4,11,2003,Planes,68,Small
10186,22,69.2,2,1522.4,1,4,11,2003,Planes,68,Small
10198,48,67.82,5,3255.36,1,4,11,2003,Planes,68,Medium
10209,43,82.21,1,3535.03,1,1,1,2004,Planes,68,Medium
10222,32,81.53,5,2608.96,1,1,2,2004,Planes,68,Small
10249,20,67.82,1,1356.4,1,2,5,2004,Planes,68,Small
10262,24,67.14,10,1611.36,0,2,6,2004,Planes,68,Small
10274,40,65.08,2,2603.2,1,3,7,2004,Planes,68,Small
10284,30,73.99,12,2219.7,1,3,8,2004,Planes,68,Small
10296,21,71.25,8,1496.25,1,3,9,2004,Planes,68,Small
10307,25,75.36,2,1884,1,4,10,2004,Planes,68,Small
10316,34,63.71,10,2166.14,1,4,11,2004,Planes,68,Small
10328,48,58.92,1,2828.16,1,4,11,2004,Planes,68,Small
10339,55,100,12,6214.45,1,4,11,2004,Planes,68,Medium
10351,25,74.68,5,1867,1,4,12,2004,Planes,68,Small
10373,38,70.44,7,2676.72,1,1,1,2005,Planes,68,Small
10398,28,57.55,3,1611.4,1,1,3,2005,Planes,68,Small
10400,24,61.66,2,1479.84,1,2,4,2005,Planes,68,Small
10110,46,100,10,5942.28,1,1,3,2003,Classic Cars,117,Medium
10124,25,93.95,9,2348.75,1,2,5,2003,Classic Cars,117,Small
10148,34,100,3,4392.12,1,3,9,2003,Classic Cars,117,Medium
10161,25,100,2,2759.75,1,4,10,2003,Classic Cars,117,Small
10173,23,100,16,2728.03,1,4,11,2003,Classic Cars,117,Small
10182,20,100,13,2395.8,1,4,11,2003,Classic Cars,117,Small
10192,23,100,1,3052.33,1,4,11,2003,Classic Cars,117,Medium
10204,42,100,7,4242,1,4,12,2003,Classic Cars,117,Medium
10213,27,100,3,2790.45,1,1,1,2004,Classic Cars,117,Small
10227,33,100,13,4340.49,1,1,3,2004,Classic Cars,117,Medium
10241,28,98.65,5,2762.2,1,2,4,2004,Classic Cars,117,Small
10267,43,100,2,4645.72,1,3,7,2004,Classic Cars,117,Medium
10279,48,100,2,5580.96,1,3,8,2004,Classic Cars,117,Medium
10288,48,100,8,6539.04,1,3,9,2004,Classic Cars,117,Medium
10302,45,100,4,5548.95,1,4,10,2003,Classic Cars,117,Medium
10311,43,100,3,4595.41,1,4,10,2004,Classic Cars,117,Medium
10332,44,42.26,11,1859.44,1,4,11,2004,Classic Cars,117,Small
10346,24,87.24,5,2093.76,1,4,11,2004,Classic Cars,117,Small
10368,31,100,5,4223.13,1,1,1,2005,Classic Cars,117,Medium
10380,44,36.29,7,1596.76,1,1,2,2005,Classic Cars,117,Small
10109,29,32.1,6,930.9,1,1,3,2003,Classic Cars,37,Small
10122,39,30.96,4,1207.44,1,2,5,2003,Classic Cars,37,Small
10135,20,35.87,1,717.4,1,3,7,2003,Classic Cars,37,Small
10147,25,42.67,1,1066.75,1,3,9,2003,Classic Cars,37,Small
10160,42,37,2,1554,1,4,10,2003,Classic Cars,37,Small
10171,36,35.49,4,1277.64,1,4,11,2003,Classic Cars,37,Small
10181,37,42.67,8,1578.79,1,4,11,2003,Classic Cars,37,Small
10192,30,30.59,13,917.7,1,4,11,2003,Classic Cars,37,Small
10203,21,37,2,777,1,4,12,2003,Classic Cars,37,Small
10212,34,43.42,12,1476.28,1,1,1,2004,Classic Cars,37,Small
10225,42,36.63,3,1538.46,1,1,2,2004,Classic Cars,37,Small
10239,20,44.56,2,891.2,1,2,4,2004,Classic Cars,37,Small
10253,40,42.67,7,1706.8,0,2,6,2004,Classic Cars,37,Small
10266,34,40.4,8,1373.6,1,3,7,2004,Classic Cars,37,Small
10278,31,38.89,8,1205.59,1,3,8,2004,Classic Cars,37,Small
10287,36,39.65,6,1427.4,1,3,8,2004,Classic Cars,37,Small
10301,48,34.36,10,1649.28,1,4,10,2003,Classic Cars,37,Small
10310,33,41.91,4,1383.03,1,4,10,2004,Classic Cars,37,Small
10321,37,33.23,12,1229.51,1,4,11,2004,Classic Cars,37,Small
10331,27,42.24,13,1140.48,1,4,11,2004,Classic Cars,37,Small
10342,39,40.4,9,1575.6,1,4,11,2004,Classic Cars,37,Small
10355,36,38.52,4,1386.72,1,4,12,2004,Classic Cars,37,Small
10378,41,100,7,5856.85,1,1,2,2005,Classic Cars,37,Medium
10390,37,100,5,4894.73,1,1,3,2005,Classic Cars,37,Medium
10405,47,44.56,2,2094.32,1,2,4,2005,Classic Cars,37,Small
10419,15,42.67,7,640.05,1,2,5,2005,Classic Cars,37,Small
10105,44,72.58,4,3193.52,1,1,2,2003,Vintage Cars,88,Medium
10119,35,87.62,13,3066.7,1,2,4,2003,Vintage Cars,88,Medium
10129,41,94.71,4,3883.11,1,2,6,2003,Vintage Cars,88,Medium
10142,49,98.25,1,4814.25,1,3,8,2003,Vintage Cars,88,Medium
10154,31,91.17,2,2826.27,1,4,10,2003,Vintage Cars,88,Small
10167,20,79.66,11,1593.2,0,4,10,2003,Vintage Cars,88,Small
10177,45,72.58,2,3266.1,1,4,11,2003,Vintage Cars,88,Medium
10185,33,74.35,2,2453.55,1,4,11,2003,Vintage Cars,88,Small
10197,47,83.2,8,3910.4,1,4,11,2003,Vintage Cars,88,Medium
10208,20,89.4,2,1788,1,1,1,2004,Vintage Cars,88,Small
10222,47,70.81,14,3328.07,1,1,2,2004,Vintage Cars,88,Medium
10233,40,94.71,2,3788.4,1,1,3,2004,Vintage Cars,88,Medium
10248,30,100,5,3053.7,0,2,5,2004,Vintage Cars,88,Medium
10261,22,91.17,3,2005.74,1,2,6,2004,Vintage Cars,88,Small
10273,27,100,6,2796.12,1,3,7,2004,Vintage Cars,88,Small
10283,34,92.94,8,3159.96,1,3,8,2004,Vintage Cars,88,Medium
10295,46,84.97,3,3908.62,1,3,9,2004,Vintage Cars,88,Medium
10306,31,84.08,2,2606.48,1,4,10,2004,Vintage Cars,88,Small
10315,24,86.74,1,2081.76,1,4,10,2004,Vintage Cars,88,Small
10326,41,85.85,3,3519.85,1,4,11,2004,Vintage Cars,88,Medium
10339,55,100,13,10758,1,4,11,2004,Vintage Cars,88,Large
10350,30,100,9,3021,1,4,12,2004,Vintage Cars,88,Medium
10373,33,57.32,12,1891.56,1,1,1,2005,Vintage Cars,88,Small
10384,43,97.87,2,4208.41,1,1,2,2005,Vintage Cars,88,Medium
10396,27,83.2,7,2246.4,1,1,3,2005,Vintage Cars,88,Small
10110,27,73.62,12,1987.74,1,1,3,2003,Classic Cars,85,Small
10124,49,83.04,11,4068.96,1,2,5,2003,Classic Cars,85,Medium
10148,31,73.62,5,2282.22,1,3,9,2003,Classic Cars,85,Small
10161,20,77.05,4,1541,1,4,10,2003,Classic Cars,85,Small
10172,24,81.33,2,1951.92,1,4,11,2003,Classic Cars,85,Small
10182,33,94.17,15,3107.61,1,4,11,2003,Classic Cars,85,Medium
10192,32,72.77,3,2328.64,1,4,11,2003,Classic Cars,85,Small
10204,40,79.62,9,3184.8,1,4,12,2003,Classic Cars,85,Medium
10212,27,79.62,2,2149.74,1,1,1,2004,Classic Cars,85,Small
10227,40,79.62,15,3184.8,1,1,3,2004,Classic Cars,85,Medium
10241,26,81.33,7,2114.58,1,2,4,2004,Classic Cars,85,Small
10267,44,96.74,4,4256.56,1,3,7,2004,Classic Cars,85,Medium
10279,33,71.06,4,2344.98,1,3,8,2004,Classic Cars,85,Small
10288,34,68.49,10,2328.66,1,3,9,2004,Classic Cars,85,Small
10302,48,74.48,6,3575.04,1,4,10,2003,Classic Cars,85,Medium
10311,25,83.04,5,2076,1,4,10,2004,Classic Cars,85,Small
10321,39,84.75,2,3305.25,1,4,11,2004,Classic Cars,85,Medium
10332,45,34.19,12,1538.55,1,4,11,2004,Classic Cars,85,Small
10346,24,100,2,3325.92,1,4,11,2004,Classic Cars,85,Medium
10368,46,79.62,1,3662.52,1,1,1,2005,Classic Cars,85,Medium
10380,44,79.06,9,3478.64,1,1,2,2005,Classic Cars,85,Medium
10108,30,63.07,5,1892.1,1,1,3,2003,Classic Cars,61,Small
10122,34,50.21,9,1707.14,1,2,5,2003,Classic Cars,61,Small
10135,27,66.13,6,1785.51,1,3,7,2003,Classic Cars,61,Small
10147,30,68.58,6,2057.4,1,3,9,2003,Classic Cars,61,Small
10159,50,69.8,1,3490,1,4,10,2003,Classic Cars,61,Medium
10169,34,50.21,1,1707.14,1,4,11,2003,Classic Cars,61,Small
10181,23,65.52,13,1506.96,1,4,11,2003,Classic Cars,61,Small
10191,48,60.01,2,2880.48,1,4,11,2003,Classic Cars,61,Small
10203,34,64.9,7,2206.6,1,4,12,2003,Classic Cars,61,Small
10211,48,48.98,1,2351.04,1,1,1,2004,Classic Cars,61,Small
10225,24,50.21,8,1205.04,1,1,2,2004,Classic Cars,61,Small
10238,47,62.45,2,2935.15,1,2,4,2004,Classic Cars,61,Small
10253,24,52.66,12,1263.84,0,2,6,2004,Classic Cars,61,Small
10266,47,62.45,13,2935.15,1,3,7,2004,Classic Cars,61,Small
10276,20,61.23,2,1224.6,1,3,8,2004,Classic Cars,61,Small
10287,20,67.97,11,1359.4,1,3,8,2004,Classic Cars,61,Small
10300,31,58.78,4,1822.18,1,4,10,2003,Classic Cars,61,Small
10310,38,56.94,9,2163.72,1,4,10,2004,Classic Cars,61,Small
10320,26,61.23,2,1591.98,1,4,11,2004,Classic Cars,61,Small
10331,25,100,9,3078.5,1,4,11,2004,Classic Cars,61,Medium
10342,48,62.45,10,2997.6,1,4,11,2004,Classic Cars,61,Small
10355,44,62.45,6,2747.8,1,4,12,2004,Classic Cars,61,Small
10363,21,100,15,2447.76,1,1,1,2005,Classic Cars,61,Small
10378,46,41.54,6,1910.84,1,1,2,2005,Classic Cars,61,Small
10390,46,52.84,6,2430.64,1,1,3,2005,Classic Cars,61,Small
10419,55,52.66,12,2896.3,1,2,5,2005,Classic Cars,61,Small
10106,31,52.6,14,1630.6,1,1,2,2003,Vintage Cars,65,Small
10119,20,72.98,5,1459.6,1,2,4,2003,Vintage Cars,65,Small
10131,29,59.18,6,1716.22,1,2,6,2003,Vintage Cars,65,Small
10143,33,77.59,9,2560.47,1,3,8,2003,Vintage Cars,65,Small
10155,34,55.89,7,1900.26,1,4,10,2003,Vintage Cars,65,Small
10167,32,63.12,3,2019.84,0,4,10,2003,Vintage Cars,65,Small
10178,27,73.64,6,1988.28,1,4,11,2003,Vintage Cars,65,Small
10186,21,69.04,3,1449.84,1,4,11,2003,Vintage Cars,65,Small
10198,27,71.67,6,1935.09,1,4,11,2003,Vintage Cars,65,Small
10209,36,77.59,2,2793.24,1,1,1,2004,Vintage Cars,65,Small
10222,43,70.35,6,3025.05,1,1,2,2004,Vintage Cars,65,Medium
10249,25,69.7,2,1742.5,1,2,5,2004,Vintage Cars,65,Small
10262,46,70.35,11,3236.1,0,2,6,2004,Vintage Cars,65,Medium
10274,24,72.33,3,1735.92,1,3,7,2004,Vintage Cars,65,Small
10284,39,71.67,13,2795.13,1,3,8,2004,Vintage Cars,65,Small
10296,31,53.92,9,1671.52,1,3,9,2004,Vintage Cars,65,Small
10307,22,71.67,3,1576.74,1,4,10,2004,Vintage Cars,65,Small
10316,47,76.93,11,3615.71,1,4,11,2004,Vintage Cars,65,Medium
10328,20,72.98,2,1459.6,1,4,11,2004,Vintage Cars,65,Small
10339,29,99.69,14,2891.01,1,4,11,2004,Vintage Cars,65,Small
10351,38,68.38,4,2598.44,1,4,12,2004,Vintage Cars,65,Small
10361,34,100,6,3871.92,1,4,12,2004,Vintage Cars,65,Medium
10373,46,66,11,3036,1,1,1,2005,Vintage Cars,65,Medium
10398,34,71.67,13,2436.78,1,1,3,2005,Vintage Cars,65,Small
10400,38,57.2,3,2173.6,1,2,4,2005,Vintage Cars,65,Small
10110,37,100,14,3724.42,1,1,3,2003,Classic Cars,107,Medium
10124,43,100,13,5203,1,2,5,2003,Classic Cars,107,Medium
10148,27,100,7,3469.5,1,3,9,2003,Classic Cars,107,Medium
10161,30,100,6,3148.2,1,4,10,2003,Classic Cars,107,Medium
10172,22,98.51,4,2167.22,1,4,11,2003,Classic Cars,107,Small
10182,49,100,17,6244.07,1,4,11,2003,Classic Cars,107,Medium
10192,46,100,5,5566,1,4,11,2003,Classic Cars,107,Medium
10204,48,91.02,11,4368.96,1,4,12,2003,Classic Cars,107,Medium
10212,46,87.81,4,4039.26,1,1,1,2004,Classic Cars,107,Medium
10226,48,92.09,2,4420.32,1,1,2,2004,Classic Cars,107,Medium
10241,27,86.73,9,2341.71,1,2,4,2004,Classic Cars,107,Small
10267,43,100,6,5110.98,1,3,7,2004,Classic Cars,107,Medium
10279,48,100,6,6168,1,3,8,2004,Classic Cars,107,Medium
10288,41,100,12,4873.26,1,3,9,2004,Classic Cars,107,Medium
10301,22,96.37,2,2120.14,1,4,10,2003,Classic Cars,107,Small
10311,46,92.09,7,4236.14,1,4,10,2004,Classic Cars,107,Medium
10321,21,89.95,4,1888.95,1,4,11,2004,Classic Cars,107,Small
10332,31,37.18,13,1152.58,1,4,11,2004,Classic Cars,107,Small
10346,26,95.88,6,2492.88,1,4,11,2004,Classic Cars,107,Small
10368,20,99.58,4,1991.6,1,1,1,2005,Classic Cars,107,Small
10380,34,100,11,3953.18,1,1,2,2005,Classic Cars,107,Medium
10105,50,79.67,1,3983.5,1,1,2,2003,Vintage Cars,83,Medium
10119,35,90.57,10,3169.95,1,2,4,2003,Vintage Cars,83,Medium
10129,50,77.99,1,3899.5,1,2,6,2003,Vintage Cars,83,Medium
10143,23,80.51,14,1851.73,1,3,8,2003,Vintage Cars,83,Small
10155,37,67.93,12,2513.41,1,4,10,2003,Vintage Cars,83,Small
10167,29,83.86,8,2431.94,0,4,10,2003,Vintage Cars,83,Small
10178,21,72.12,11,1514.52,1,4,11,2003,Vintage Cars,83,Small
10186,36,85.54,8,3079.44,1,4,11,2003,Vintage Cars,83,Medium
10197,22,86.38,5,1900.36,1,4,11,2003,Vintage Cars,83,Small
10209,22,89.73,7,1974.06,1,1,1,2004,Vintage Cars,83,Small
10222,46,80.51,11,3703.46,1,1,2,2004,Vintage Cars,83,Medium
10248,23,76.31,2,1755.13,0,2,5,2004,Vintage Cars,83,Small
10262,49,87.21,16,4273.29,0,2,6,2004,Vintage Cars,83,Medium
10273,48,83.02,3,3984.96,1,3,7,2004,Vintage Cars,83,Medium
10283,33,72.96,5,2407.68,1,3,8,2004,Vintage Cars,83,Small
10296,22,77.15,14,1697.3,1,3,9,2004,Vintage Cars,83,Small
10307,22,91.41,8,2011.02,1,4,10,2004,Vintage Cars,83,Small
10316,25,92.25,16,2306.25,1,4,11,2004,Vintage Cars,83,Small
10326,20,92.25,2,1845,1,4,11,2004,Vintage Cars,83,Small
10339,42,59.36,16,2493.12,1,4,11,2004,Vintage Cars,83,Small
10350,25,60.34,10,1508.5,1,4,12,2004,Vintage Cars,83,Small
10373,23,100,10,2394.3,1,1,1,2005,Vintage Cars,83,Small
10385,37,85.54,2,3164.98,1,1,2,2005,Vintage Cars,83,Medium
10396,37,90.57,8,3351.09,1,1,3,2005,Vintage Cars,83,Medium
10400,42,72.96,8,3064.32,1,2,4,2005,Vintage Cars,83,Medium
10108,40,100,1,5448.8,1,1,3,2003,Classic Cars,140,Medium
10122,43,100,5,5494.97,1,2,5,2003,Classic Cars,140,Medium
10135,47,100,2,6336.07,1,3,7,2003,Classic Cars,140,Medium
10147,23,100,2,2906.97,1,3,9,2003,Classic Cars,140,Small
10160,35,100,3,4767.7,1,4,10,2003,Classic Cars,140,Medium
10170,34,100,1,3819.56,1,4,11,2003,Classic Cars,140,Medium
10181,25,100,9,3861.75,1,4,11,2003,Classic Cars,140,Medium
10192,45,100,14,6319.35,1,4,11,2003,Classic Cars,140,Medium
10203,47,100,3,6996.42,1,4,12,2003,Classic Cars,140,Medium
10212,49,100,13,6949.67,1,1,1,2004,Classic Cars,140,Medium
10225,40,100,4,4550,1,1,2,2004,Classic Cars,140,Medium
10239,29,100,3,4479.63,1,2,4,2004,Classic Cars,140,Medium
10253,39,100,8,5148,0,2,6,2004,Classic Cars,140,Medium
10266,24,100,9,2932.08,1,3,7,2004,Classic Cars,140,Small
10278,25,100,9,3159.75,1,3,8,2004,Classic Cars,140,Medium
10287,36,100,7,4297.32,1,3,8,2004,Classic Cars,140,Medium
10301,50,100,11,7723.5,1,4,10,2003,Classic Cars,140,Large
10310,45,100,5,5497.65,1,4,10,2004,Classic Cars,140,Medium
10321,26,100,13,4052.88,1,4,11,2004,Classic Cars,140,Medium
10331,21,100,1,3135.93,1,4,11,2004,Classic Cars,140,Medium
10342,42,100,6,5013.54,1,4,11,2004,Classic Cars,140,Medium
10355,32,100,8,5302.72,1,4,12,2004,Classic Cars,140,Medium
10363,31,94.58,1,2931.98,1,1,1,2005,Classic Cars,140,Small
10378,33,53.27,3,1757.91,1,1,2,2005,Classic Cars,140,Small
10390,45,100,8,6763.05,1,1,3,2005,Classic Cars,140,Medium
10405,76,100,3,11739.7,1,2,4,2005,Classic Cars,140,Large
10419,70,100,8,9240,1,2,5,2005,Classic Cars,140,Large
10106,50,64.83,11,3241.5,1,1,2,2003,Planes,68,Medium
10119,28,70.29,2,1968.12,1,2,4,2003,Planes,68,Small
10131,50,81.89,3,4094.5,1,2,6,2003,Planes,68,Medium
10143,28,66.19,6,1853.32,1,3,8,2003,Planes,68,Small
10155,44,77.11,4,3392.84,1,4,10,2003,Planes,68,Medium
10168,27,73.02,18,1971.54,1,4,10,2003,Planes,68,Small
10178,30,72.33,3,2169.9,1,4,11,2003,Planes,68,Small
